Twynsta;Telmisartanum + Amlodipinum;Ludzki;;;40 mg + 10 mg;Tabletki;Telmisartanum 40 mg + Amlodipini besilas 10 mg
Twynsta;Telmisartanum + Amlodipinum;Ludzki;;;80 mg + 5 mg;Tabletki;Telmisartanum 80 mg + Amlodipini besilas 5 mg
Twynsta;Telmisartanum + Amlodipinum;Ludzki;;;80 mg + 10 mg;Tabletki;Amlodipini besilas 10 mg + Telmisartanum 80 mg
Brilique;Ticagrelorum;Ludzki;;;90 mg;Tabletki powlekane;Ticagrelorum 90 mg
Bicardef 10 mg;Bisoprololi fumaras;Ludzki;;;10 mg;Tabletki powlekane;Bisoprololi fumaras 10 mg
Beto 50 ZK;Metoprololi succinas;Ludzki;;;47,5 mg;Tabletki o przedłużonym uwalnianiu;
Telmisartanum Teva B.V.;Telmisartanum;Ludzki;Telmisartan-ratiopharm ;;80 mg;Tabletki;Telmisartanum
Telmisartanum Teva B.V.;Telmisartanum;Ludzki;Telmisartan-ratiopharm;;40 mg;Tabletki;Telmisartanum 40 mg
Toctino;Alitretinoinum;Ludzki;;;10 mg;Kapsułki miękkie;Alitretinoinum 10 mg do 1000 ml
Zirid;Itopridi hydrochloridum;Ludzki;;;50 mg;Tabletki powlekane;Itopridi hydrochloridum 50 mg
Lazivir;Lamivudinum + Zidovudinum;Ludzki;;;150 mg + 300 mg;Tabletki powlekane;Lamivudinum 150 mg + Zidovudinum 300 mg
Lacteol Fort 340 mg;Lactobacillus fermentum + Lactobacillus delbrueckii;Ludzki;;;340 mg liofilizatu w tym 10 x 10^9 zabitych pałeczek Lactobacillus farmentum i Lactobacillus delbrueckii oraz 160 mg podłoża namnażajacego, zawierającego produkty fermentacji pałeczek Lactobacillus farmentum i Lactobacillus delbrueckii;Proszek do sporządzania zawiesiny doustnej;Liofilizat (zabite pałeczki): 340 mg liofilizatu w tym 5 x 10^9 zabitych pałeczek Lactobacillus farmentum i Lactobacillus delbrueckii + Podłoże namnażające 160 mg podłoża namnażajacego, zawierającego produkty fermentacji pałeczek Lactobacillus farmentum i Lactobacillus delbrueckii
Ondansetron Accord 2 mg/ml;Ondansetronum;Ludzki;;;2 mg/ml;Roztwór do wstrzykiwań lub infuzji;Ondansetroni hydrochloridum dihydricum 2.49 mg
Losartan Hydrochlorothiazyd Krka;Losartanum kalicum + Hydrochlorothiazidum;Ludzki; Losartan Hydrochlorothiazyd HCS;;50 mg  + 12,5 mg;Tabletki powlekane;Hydrochlorothiazidum 12.5 mg + Losartanum kalicum 50 mg
Adepend;Naltrexoni hydrochloridum;Ludzki;;;50 mg;Tabletki powlekane;Naltrexoni hydrochloridum 50 mg
Eporatio;Epoetinum theta;Ludzki;;;1000 j.m/0,5 ml;Roztwór do wstrzykiwań;Epoetinum theta 1000 IU/0.5 ml
Eporatio;Epoetinum theta;Ludzki;;;2000 j.m./0,5 ml;Roztwór do wstrzykiwań;Epoetinum theta 2000 IU/0.5 ml
Eporatio;Epoetinum theta;Ludzki;;;3000 j.m./0,5 ml;Roztwór do wstrzykiwań;Epoetinum theta 3000 IU/0.5 ml
Eporatio;Epoetinum theta;Ludzki;;;4000 j.m./0,5 ml;Roztwór do wstrzykiwań;Epoetinum theta 4000 IU/0.5 ml 5 g (zawartość etanolu nie więcej niż 5% (m/m)
Eporatio;Epoetinum theta;Ludzki;;;5000 j.m./0,5 ml;Roztwór do wstrzykiwań;Epoetinum theta 5000 IU/0.5 ml ad 1000 g
Eporatio;Epoetinum theta;Ludzki;;;10000 j.m./ml;Roztwór do wstrzykiwań;Epoetinum theta 10000 IU/1 ml
Eporatio;Epoetinum theta;Ludzki;;;20000 j.m./ml;Roztwór do wstrzykiwań;Epoetinum theta 20000 IU/1 ml
Eporatio;Epoetinum theta;Ludzki;;;30000 j.m./ml;Roztwór do wstrzykiwań;Epoetinum theta 30000 IU/1 ml
Brinavess;Vernakalanti hydrochloridum;Ludzki;;;20 mg/ml;Koncentrat do sporządzania roztworu do infuzji;Vernakalant hydrochloride 20 mg/ml
Temozolomide Hexal;Temozolomidum;Ludzki;;;5 mg;Kapsułki twarde;Temozolomidum 5 mg
Temozolomide Hexal;Temozolomidum;Ludzki;;;20 mg;Kapsułki twarde;Temozolomidum 20 mg
Temozolomide Hexal;Temozolomidum;Ludzki;;;100 mg;Kapsułki twarde;Temozolomidum 100 mg
Temozolomide Hexal;Temozolomidum;Ludzki;;;140 mg;Kapsułki twarde;Temozolomidum 140 mg
Temozolomide Hexal;Temozolomidum;Ludzki;;;180 mg;Kapsułki twarde;Temozolomidum 180 mg
Temozolomide Hexal;Temozolomidum;Ludzki;;;250 mg;Kapsułki twarde;Temozolomidum 250 mg
Cestem;Febantelum + Pyrantelum + Praziquantelum;Weterynaryjny;;pies;(150 mg + 50 mg + 50 mg)/tabletkę;Tabletka;Praziquantelum 50 mg + Febantel  150 mg + Pyranteli embonas  50 mg
Cyanokit;Hydroxocobalaminum;Ludzki;;;5 g;Proszek do sporządzania roztworu do infuzji;Hydroxocobalamin 5 g
Cestem;Febantelum + Pyrantelum + Praziquantelum;Weterynaryjny;;pies;(525 mg + 175 mg + 175 mg);Tabletka;Praziquantelum 175 mg + Febantel  525 mg + Pyranteli embonas  175 mg
Rycarfa Flavour;Carprofenum;Weterynaryjny;;pies;20 mg;Tabletka;Carprofenum 20 mg
Rycarfa Flavour;Carprofenum;Weterynaryjny;;pies;50 mg;Tabletka;Carprofenum 50 mg
Simvasterol;Simvastatinum;Ludzki;;;20 mg;Tabletki powlekane;Simvastatinum 20 mg
Phostal;Mieszanki wyciągów alergenowych (pochodzenia roślinnego, zwierzęcego, roztoczy, grzybów);Ludzki;;;"Dawki podstawowe: stężenie 0,01 IR/ml, stężenie 0,1 IR/ml, stężene 1 IR/ml, stężenie 10 IR/ml lub stężenie 0,01 IC/ml, stężenie 0,1 IC/ml, stężene 1 IC/ml, stężenie 10 IC/ml; dawka podtrzymująca: stężenie 10 IR/ml lub syężenie 10 IC/ml";Zawiesina do wstrzykiwań;
Egolanza;Olanzapinum;Ludzki;;;10 mg;Tabletki powlekane;Olanzapiny dichlorowodorek trójwodny 14.06 mg
Phostal;Wyciągi alergenowe pochodzenia roślinnego (pyłki roślin);Ludzki;;;"Dawki podstawowe: stężenie 0,01 IR/ml, stężenie 0,1 IR/ml, stężene 1 IR/ml, stężenie 10 IR/ml lub stężenie 0,01 IC/ml, stężenie 0,1 IC/ml, stężene 1 IC/ml, stężenie 10 IC/ml; dawka podtrzymująca: stężenie 10 IR/ml lub syężenie 10 IC/ml";Zawiesina do wstrzykiwań;"Wyciągi alergenowe pochodzenia roślinnego Standaryzowane wyciągi alergenowe 0,01 IR/ml, 0,1 IR/ml, 1 IR/ml, 10 IR/ml; niestandaryzowane wyciągi alergenowe 0,01 IC/ml, 0,1 IC/ml, 1 IC/ml, 10 IC/ml w połączeniu z mannitolem nie więcej niż 40 mg/ml"
Stronghold Plus;Selamectin + Sarolaner;Weterynaryjny;;kot;30 mg + 5 mg;Roztwór do nakrapiania;Selamectin 30 mg + Sarolaner 5 mg
Stronghold Plus;Selamectin + Sarolaner;Weterynaryjny;;kot;60 mg + 10 mg;Roztwór do nakrapiania;Selamectin 60 mg + Sarolaner 10 mg
Octanate;Factor VIII coagulationis humanus;Ludzki;;;50 j.m./ml;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań i infuzji;Factor VIII coagulationis humanus 50 j.m./1 ml
Octanate;Factor VIII coagulationis humanus;Ludzki;;;100 j.m./ml;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Factor VIII coagulationis humanus 100 j.m./1 ml
Myclausen;Mycophenolas mofetil;Ludzki;;;500 mg;Tabletki powlekane;Mycophenolas mofetil 500 mg
Rycarfa Flavour;Carprofenum;Weterynaryjny;;pies;100 mg ;Tabletka;Carprofenum do 1 l
Morphasol;Butorphanolum;Weterynaryjny;;koń;10 mg/ml;Roztwór do wstrzykiwań;Butorphanolum 10 mg/ml (w postaci butorfanolu winianu- 14,7 mg/ml)
Xenical;Orlistatum;Ludzki;;;120 mg;Kapsułki twarde;Orlistatum 120 mg
Donatine;Donepezili hydrochloridum;Ludzki;Donepestan;;5 mg;Tabletki powlekane;Donepezili hydrochloridum monohydricum 5 mg
Donatine;Donepezili hydrochloridum;Ludzki;Donepestan;;10 mg;Tabletki powlekane;Donepezili hydrochloridum monohydricum 10 mg
Nurofen Ultima;Ibuprofenum + Paracetamolum;Ludzki;;;200 mg + 500 mg;Tabletki powlekane;Ibuprofenum 200 mg + Paracetamolum 500 mg
Poulvac Bursa Plus;Szczepionka przeciw zakaźnemu zapaleniu torby Fabrycjusza;Weterynaryjny;;kura;Żywy wirus zakaźnego zapalenia torby Fabrycjusza, szczep V877 10^2,2 - 10^3,4 EID50*,(*) dawka zakaźna 50% jaj;Liofilizat do sporządzania zawiesiny w wodzie do picia;żywy wirus zakaźnego zapalenia torby Fabrycjusza szczep V 877 (10^2,2- 10%3,4) EID50
Bovitubal 28000;Tuberkulina bydlęca, oczyszczone pochodne białkowe;Weterynaryjny;;"świnia 
bydło";Oczyszczone pochodne białkowe (szczep AN 5) 28000 IU;Roztwór do wstrzykiwań;Tubekrulina bydlęca, oczyszczone pochodne białkowe (szczep AN 5) 28000 IU
Avitubal 28000;Tuberkulina ptasia, oczyszczone pochodne białkowe;Weterynaryjny;;"Indyk 
bydło 
świnia 
kura";Tuberkulina ptasia, oczyszczone pochodne białkowe (D4 ER) 28000 IU;Roztwór do wstrzykiwań;Tuberkulina ptasia, oczyszczone pochodne białkowe (szczep D4 ER) 28000 IU
Biocan DHPPi+L ;Szczepionka przeciw nosówce, adenowirozie, parwowirozie, wirusowi parainfluenzy i leptospirozie psów;Weterynaryjny;;pies;Liofilizat:Atenuowany wirus nosówki CDV U39 nie mniej niż 10^3,0 i nie więcej niż 10^4,5 TCID50Atenuowany adenowirus typ 2 CAV2 nie mniej niż 10^3,5 i nie więcej niż 10^4,5 TCID50Atenuowany parwowirus CPV OP-I/81 nie mniej niż 10^4,5 i nie więcej niż 10^5,5 TCID50Atenuowany wirus parainfluenzy CPIV2 nie mniej niż 10^3,0 i nie więcej niż 10^4,2 TCID50Rozpuszczalnik:Inaktywowane szczepy Leptospira icterohaemorrhagiae miano nie mniej niż 32 MAT*Inaktywowane szczepy Leptospira canicola miano nie mniej niż 32 MAT*Inaktywowane szczepy Leptospira grippotyphosa miano nie mniej niż 32 MAT** średnia geometryczna miana swoistych przeciwciał określona testem mikroaglutynacji;Liofilizat i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań;atenuowany wirus parainfluenzy CPIV2 15848.93192 TCID50/1 ml 10^3,0- 10^4,2 TCID50 + atenuowany wirus nosówki CDV U39 31622.7766 TCID50/1 ml 10^3,0- 10^4,5 TCID50 + atenuowany adenowirus typ 2 CAV2 31622.7766 TCID50/1 ml 10^3,5- 10^4,5 TCID50 + atenuowany parwowirus CPV OP-I/81 316227.766 TCID50/1 ml 10^4,5- 10^5,5 TCID50 + Leptospira interrogans (serowar icterohaemorrhagiae) 0 Brak danych/1 ml miano min. 32 MAT + Inaktywowana Leptospira canicola 0 Brak danych/1 ml miano min. 32 MAT + inaktywowane szczepy Leptospira grippotyphosa 0 Brak danych/1 ml miano min. 32 MAT
Miansegen;Mianserini hydrochloridum;Ludzki;;;10 mg;Tabletki powlekane;Mianserini hydrochloridum 10 mg
Biocan DHPPi+LR ;Szczepionka przeciw nosówce, adenowirozie, parwowirozie, wirusowi parainfluenzy, wściekliźnie i leptospirozie psów;Weterynaryjny;;pies;Liofilizat:Atenuowany wirus nosówki CDV U39 nie mniej niż 10^3,0 i nie więcej niż I0^4,5 TCID50 Atenuowany adenowirus typ 2 CAV2 mniej niż 10^3,5 i nie więcej niż 10^4,5 TCID50 Atenuowany parwowirus CPV OP-I/81 nie mniej niż I0^4,5 i nie więcej niż 10^5,5 TCID50Atenuowany wirus parainfluenzy CPIV2  nie mniej niż 10^3,0 i nie więcej niż 10^4,2 TCID50 Rozpuszczalnik:Inaktywowany wirus wścieklizny VNUKOVO 32 nie mniej niż 2 IU Inaktywowane szczepy Leptospira ictcrohacmorrhagiae miano nie mniej niż 32 MAT* Inaktywowane szczepy Leptospira canicola miano nie mniej niż 32 MA T* Inaktywowane szczepy Leptospira grippotyphosa miano nie mniej niż 32 MAT** średnia geometryczna miana swoistych przeciwciał określona testem mikroaglutynacji;Liofilizat i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań;atenuowany adenowirus typ 2 CAV2 31622.7766 TCID50/1 ml 10^3,5- 10^4,5/ TCID50 + atenuowany parwowirus CPV OP-I/81 316227.766 TCID50/1 ml 10^4,5- 10^5,5/ TCID50 + Inaktywowany wirus wścieklizny szczep Vnukovo -32 2 IU/1 ml min. 2 IU + atenuowany wirus parainfluenzy CPIV2 15848.93192 TCID50/1 ml 10^3,0- 10^4,2/ TCID50 + inaktywowane szczepy Leptospira grippotyphosa 0 Brak danych/1 ml miano min. 32 MAT + atenuowany wirus nosówki CDV U39 31622.7766 TCID50/1 ml 10^3,0- 10^4,5/ TCID50 + Inaktywowana Leptospira canicola 0 Brak danych/1 ml miano min. 32 MAT + Leptospira interrogans (serowar icterohaemorrhagiae) 0 Brak danych/1 ml miano min. 32 MAT + Glinu wodorotlenek uwodniony do adsorpcji (2% zawiesina) 2 mg
Zabak;Ketotifenum;Ludzki;;;0,25 mg/ml;Krople do oczu, roztwór;Ketotifeni hydrofumaras 0.25 mg
APAP ból i gorączka;Paracetamolum;Ludzki;Apap Fast;;500 mg;Tabletki musujące;Paracetamolum 500 mg
Florgane;Florfenicolum;Weterynaryjny;;"świnia 
bydło";300 mg/ml;Zawiesina do wstrzykiwań;Florfenicolum 300 mg
Nelio;Benazeprilu chlorowodorek;Weterynaryjny;;pies;5 mg;Tabletka;Benazeprili hydrochloridum 4,60 mg (5 mg w postaci chlorowodorku benazeprilu)
Narcostart;Medetomidinum;Weterynaryjny;;"kot 
pies";1 mg/ml;Roztwór do wstrzykiwań;Medetomidini hydrochloridum 1 mg/ml
Narcostop;Atipamezolum;Weterynaryjny;;"kot 
pies";5 mg/ml;Roztwór do wstrzykiwań;Atipamezoli hydrochloridum 5 mg/ml
Floxabactin;Enrofloxacinum;Weterynaryjny;;"kot 
pies";15 mg;Tabletka;Enrofloxacinum 15 mg
Rycarfa 50 mg/ml, roztwór do wstrzykiwań dla psów i kotów;Carprofenum;Weterynaryjny;;"kot 
pies";50 mg/ml;Roztwór do wstrzykiwań;Carprofenum 50 mg/ml
Ceftiocyl;Ceftiofurum;Weterynaryjny;;"świnia 
bydło";50 mg/ml;Zawiesina do wstrzykiwań;Ceftiofuri hydrochloridum 50 mg/ml
Nicilan;Amoxicillinum + Acidum clavulanicum;Weterynaryjny;;"kot 
pies";40 mg+10 mg;Tabletka;Amoxicillinum 40,00 mg (45,91 mg) + kwas klawulanowy ( w postaci potasu klawulanianu) 10,00 mg (11,90 mg)
Thymovar 15 g paski do zawieszania w ulu dla pszczół miodnych;Thymolum;Weterynaryjny;;pszczoła miodna;15 g/pasek;Pasek do zawieszania w ulu;Thymolum 15 g
Lipa fix;Tiliae flos;Ludzki;;;-;Zioła do zaparzania w saszetkach;Tiliae inflorescentia ad 1000,000 mg
Solpadeine;Paracetamolum + Codeini phosphas + Coffeinum;Ludzki;;;500 mg + 8 mg + 30 mg;Kapsułki;Paracetamolum 500 mg + Coffeinum 30 mg + Codeini phosphas 8 mg
Salicylol;Acidum salicylicum + Ricini oleum;Ludzki;;;(50 mg + 950 mg)/g;Płyn na skórę;Acidum salicylicum 50 mg/g + Ricini oleum 950 mg/g
Pevaryl;Econazoli nitras;Ludzki;;;10 mg/g;Krem;
L72;Preparat homeopatyczny;Ludzki;;;-;Krople doustne, roztwór;Oleum gaultheriae D4 3 ml + Valeriana officinalis 3 ml + Sumbulus moschatus D3 3 ml + Ignatia amara D6 3 ml + Corydalis formosa D3 3 ml + Staphysagria D4 3 ml + Avena sativa 3 ml + Hyoscyamus niger 9 CH 3 ml + Asa foetida 3 ml + Cicuta virosa D8 3 ml
Tobramycin B. Braun;Tobramycinum;Ludzki;;;1 mg/ml;Roztwór do infuzji;Tobramycinum 1 mg/ml
Tobramycin B. Braun;Tobramycinum;Ludzki;;;3 mg/ml;Roztwór do infuzji;Tobramycinum 3 mg/ml
Lacteol Fort 340 mg;Lactobacillus fermentum + Lactobacillus delbrueckii;Ludzki;;;340 mg liofilizatu w tym 10 x 10^9 zabitych pałeczek Lactobacillus fermentum i Lactobacillus delbrueckii oraz 160 mg podłoża namnażającego zawierającego produkty fermentacji pałeczek Lactobacillus fermentum i Lactobacillus delbrueckii;Kapsułki twarde;Lactobacillus acidophilus 340 mg liofilizatu w tym 10 x 10^9 zabitych pałeczek Lactobacillus fermentum i Lactobacillus delbrueckii oraz 160 mg podłoża namnażającego zawierającego produkty fermentacji pałeczek Lactobacillus fermentum i Lactobacillus delbrueckii
Betaserc;Betahistini dihydrochloridum;Ludzki;;;8 mg;Tabletki;
Naltex;Naltrexoni hydrochloridum;Ludzki;Naltrexone Hydrochloride Accord;;50 mg;Tabletki powlekane;Naltrexoni hydrochloridum 50 mg
Vanatex;Valsartanum;Ludzki;;;160 mg;Tabletki powlekane;Valsartanum 160 mg
Symazide MR;Gliclazidum;Ludzki;;;30 mg;Tabletki o zmodyfikowanym uwalnianiu;Gliclazidum 30 mg
Maxigra Go;Sildenafilum;Ludzki;Maxigra;;25 mg;Tabletki do rozgryzania i żucia;Sildenafili citras 35.12 mg
Escipram;Escitalopramum;Ludzki;;;10 mg;Tabletki powlekane;Escitaloprami oxalas 12.77 mg
Escipram;Escitalopramum;Ludzki;;;15 mg;Tabletki powlekane;Escitaloprami oxalas 19.155 mg
Escipram;Escitalopramum;Ludzki;;;20 mg;Tabletki powlekane;Escitaloprami oxalas 25.54 mg
Staloral;Wyciągi alergenowe pochodzenia zwierzęcego;Ludzki;;;"zestaw do leczenia podstawowego: stężenie 10 IR/ml lub 10 IC/ml, stężenie 100 IR/ml lub 100 IC/ml;zestaw do leczenia podtrzymującego: stężenie 100 IR/ml lub 100 IC/ml";Roztwór do stosowania doustnego i podjęzykowego;Wyciągi alergenowe pochodzenia zwierzęcego (sierść, nabłonki, pierze) Standaryzowane wyciągi alergenowe: 0,1 IR/ml, 1 IR/ml. 10 IR/ml, 100 IR/ml, niestandaryzowane wyciągi alergenowe: 0,1 IC/ml, 1 IC/ml. 10 IC/ml, 100 IC/ml,  w połaczeniu z mannitolem - nie więcej niz 40 mg/ml
Co-Dipper;Valsartanum + Hydrochlorothiazidum;Ludzki;Axudan HCT;;80 mg + 12,5 mg;Tabletki powlekane;Hydrochlorothiazidum 12.5 mg + Valsartanum 80 mg
Co-Dipper;Valsartanum + Hydrochlorothiazidum;Ludzki;Axudan HCT;;160 mg + 12,5 mg;Tabletki powlekane;Valsartanum 160 mg + Hydrochlorothiazidum 12.5 mg
Flumycon;Fluconazolum;Ludzki;;;5 mg/ml;Syrop;Fluconazolum 5 mg/ml
Co-Dipper;Valsartanum + Hydrochlorothiazidum;Ludzki;Axudan HCT;;160 mg + 25 mg;Tabletki powlekane;Hydrochlorothiazidum 25 mg + Valsartanum 160 mg
Co-Dipper;Valsartanum + Hydrochlorothiazidum;Ludzki;Axudan HCT;;320 mg + 25 mg;Tabletki powlekane;Hydrochlorothiazidum 25 mg + Valsartanum 320 mg
Auglavin;Amoxicillinum + Acidum clavulanicum;Ludzki;;;500 mg + 125 mg;Tabletki powlekane;Kalii clavulonas 277.77 mg + Amoxicillinum 573.4 mg
Dermafusin;Acidum fusidicum;Ludzki;;;20 mg/g;Krem;Acidum fusidicum hemihydricum 20 mg/g
Bocouture;Toxinum botulinicum typum A ad iniectabile;Ludzki;;;50 j. toksyny botulinowej typu A (150 kD)/ fiolkę;Proszek do sporządzania roztworu do wstrzykiwań;Toxinum botulinicum typum A ad iniectabile 4 j. LD50/0,1 ml + Toxinum botulinicum typum A ad iniectabile (wolna od białek kompleksujących) - 
Titlodine;Tolterodini tartras;Ludzki;;;4 mg;Kapsułki o przedłużonym uwalnianiu, twarde;Tolterodini tartras 4 mg
Dipper-Mono;Valsartanum;Ludzki;Axudan;;80 mg;Tabletki powlekane;Valsartanum 80 mg
Dipper-Mono;Valsartanum;Ludzki;Axudan;;320 mg;Tabletki powlekane;Valsartanum 320 mg
Orizon;Risperidonum;Ludzki;;;1 mg;Tabletki powlekane;Risperidonum 1 mg
Orizon;Risperidonum;Ludzki;;;2 mg;Tabletki powlekane;Risperidonum 2 mg
Orizon;Risperidonum;Ludzki;;;3 mg;Tabletki powlekane;Risperidonum 3 mg + Risperidonum 3 mg (Methocel E 15) 6,2 mg
Lamivudine/Zidovudine Teva;Lamivudinum + Zidovudinum;Ludzki;;;150 mg + 300 mg;Tabletki powlekane;Lamivudinum 150 mg + Zidovudinum 300 mg
Marbox;Marbofloxacinum;Weterynaryjny;;"bydło 
Świnia (lochy i loszki)";100 mg/ml;Roztwór do wstrzykiwań;Marbofloksacyna 100 mg/ml
Fenflor;Florfenicolum;Weterynaryjny;;bydło;300 mg/ml;Roztwór do wstrzykiwań;Florfenicolum 300 mg/ml
Suibiovac APP ;Szczepionka przeciw pleuropneumonii świń, inaktywowana;Weterynaryjny;;świnia;min. 4,8 log2 + min. 5,2 log2 + 4,9 log2;Zawiesina do wstrzykiwań;Inaktywowany antygen: Actinobacillus pleuropneumoniae serotyp 2 2.26303440583379 g/2 ml min. 4,8 log2 + Inaktywowane komórki Actinobacillus pleuropneumoniae serotyp 9 2.37851162325373 g/2 ml 5,2 log2 + Inaktywowane komórki Actinobacillus pleuropneumoniae serotyp 11 2.29278174922785 g/2 ml min. 4,9 log2
NovoSeven;Eptacogum alfa (activatum). Czynnik VII krzepnięcia krwi, rekombinowany, aktywowany;Ludzki;;;8 mg (400 000 j.m.);Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;
Entacapone Teva;Entacaponum;Ludzki;;;200 mg;Tabletki powlekane;
Dinalgen;Ketoprofenum;Weterynaryjny;Dinalgen 150 mg/ml roztwór do wswtrzykiwan dla bydła;"koń 
świnia 
bydło";150 mg/ml;Roztwór do wstrzykiwań;Ketoprofenum 150 mg
Floxabactin;Enrofloxacinum;Weterynaryjny;;pies;50 mg;Tabletka;Enrofloxacinum 50 mg
Ascalcin Plus o smaku malinowym;Acidum acetylsalicylicum + Acidum ascorbicum + Calcium;Ludzki;;;500 mg + 300 mg + 200 mg;Proszek musujący;Calcii lactogluconas 1550 mg + Acidum acetylsalicylicum 500 mg + Acidum ascorbicum 300 mg
Enrotron Flavour 150 mg tabletki dla psów;Enrofloxacinum;Weterynaryjny;;pies;150 mg;Tabletka;Enrofloxacinum 150 mg
Cepetor 1 mg/ml roztwór do wstrzykiwań dla psów i kotów;Medetomidine hydrochloride;Weterynaryjny;;"kot 
pies";1 mg/ml;Roztwór do wstrzykiwań;Medetomidini hydrochloridum 1 mg/ml
Floxabactin;Enrofloxacinum;Weterynaryjny;;pies;150 mg;Tabletka;Enrofloxacinum 150 mg
Methadone Hydrochloride Molteni;Methadoni hydrochloridum;Ludzki;;;5 mg/ml;Syrop;Methadoni hydrochloridum 5 mg
Uniferon;Ferrum in complexu cum dextrano;Weterynaryjny;;świnia;200 mg/ml;Roztwór do wstrzykiwań;Kompleks dekstranu i żelaza (III) 200 mg/ml
Tasigna;Nilotinibum;Ludzki;;;150 mg;Kapsułki twarde;Nilotinibum 150 mg
Glypressin;Terlipressini acetas;Ludzki;;;1 mg;Roztwór do wstrzykiwań;Terlipressini acetas 1 mg
Nicilan;Amoxicillinum + Acidum clavulanicum;Weterynaryjny;;pies;(200 mg + 50 mg)/tabletkę;Tabletka;kwas klawulanowy ( w postaci potasu klawulanianu) 50,00 mg (59,53 mg) + Amoxicillinum 200,00 mg (w postaci amoksycyliny trójwodnej- 229,55 mg)
Neosine;Inosinum pranobexum;Ludzki;;;250 mg/5 ml;Syrop;Inosinum pranobexum 250 mg
Neosine;Inosinum pranobexum;Ludzki;;;500 mg;Tabletki;Inosinum pranobexum 500 mg
Nicopass 2,5 mg pastylki do ssania o smaku świeżej mięty;Nicotinum;Ludzki;;;2,5 mg;Pastylki;Nikotyna z kationitem 13.88 mg
Clavubactin vet.;Amoxicillinum + Acidum clavulanicum;Weterynaryjny;Clavubactin 50/12,5 mg tabletki dla kotów i psów;"kot 
pies";50 mg + 12,5 mg;Tabletka;Amoxicillinum 50,00 mg (57,40 mg) + kwas klawulanowy ( w postaci potasu klawulanianu) 12,50 mg (14,89 mg)
Nasivin Sinex Aloes i Eukaliptus;Oxymetazolini hydrochloridum;Ludzki;Vicks Sinex Aloes i Eukaliptus;;0,5 mg/ml;Aerozol do nosa, roztwór;Oxymetazolini hydrochloridum 0.5 mg/ml
Clavubactin vet.;Amoxicillinum + Acidum clavulanicum;Weterynaryjny;Clavubactin 250/62,5 mg tabletki dla psów;pies;250 mg + 62,5 mg;Tabletka;Amoxicillinum 250,00 mg (287,00 mg) + Acidum clavulanicum 62,50 mg (74,45 mg)
Pharmasin;Tylosinum;Weterynaryjny;;świnia;250 000 IU;Granulat doustny;tylozyna (w postaci fosforanu) 250000 IU
Meprelon;Methylprednisolonum;Ludzki;;;8 mg;Tabletki;Methylprednisolonum 8 mg
Meprelon;Methylprednisolonum;Ludzki;;;4 mg;Tabletki;Methylprednisolonum 4 mg
Doxyfort;Doxycyclini hyclas;Weterynaryjny;;"bydło 
kura 
świnia";500 mg/g;Proszek do podania w wodzie do picia;Doxycyclini hyclas 500 mg/1 g
Primacor;Lercanidipini hydrochloridum;Ludzki;;;20 mg;Tabletki powlekane;Lercanidipini hydrochloridum 20 mg
Posatex;Orbifloxacin + Mometasone furoate + Posaconazole;Weterynaryjny;;pies;(8,5 mg + 0,9 mg + 0,9 mg)/ml;Krople do uszu, zawiesina;
Egolanza;Olanzapinum;Ludzki;;;5 mg;Tabletki powlekane;Olanzapiny dichlorowodorek trójwodny 7.03 mg
Nicorette Icy White Gum;Nicotinum;Ludzki;;;2 mg;Guma do żucia, lecznicza;Nikotyna z kationitem 11 mg
Nicorette Icy White Gum;Nicotinum;Ludzki;;;4 mg;Guma do żucia, lecznicza;Nikotyna z kationitem 22 mg
Meprelon;Methylprednisolonum;Ludzki;;;16 mg;Tabletki;Methylprednisolonum 16 mg
Nasic;Xylometazolini hydrochloridum + Dexpanthenolum;Ludzki;;;(0,1 mg + 5 mg)/dawkę;Aerozol do nosa, roztwór;Dexpanthenolum 500 mg/10 g + Xylometazolini hydrochloridum 10 mg/10 g
Nasic Kids;Xylometazolini hydrochloridum + Dexpanthenolum;Ludzki;;;(0,05 mg + 5 mg)/dawkę;Aerozol do nosa, roztwór;Xylometazolini hydrochloridum 5 mg/10 g + Dexpanthenolum 500 mg/10 g
Temozolomide Teva;Temozolomidum;Ludzki;;;250 mg;Kapsułki twarde;Temozolomidum 250 mg
Hascovir;Aciclovirum;Ludzki;;;800 mg;Tabletki;Aciclovirum 800 mg
